	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
0	1.0000000000000002	-0.14923043116038093	-0.20270459638354726	0.031221644005820996	0.019733442353720057	0.2333788645217643	0.031856393622310394	-0.21703737823846234	-0.017649021519530517	0.0642743997886194	-0.044338154602218835	0.0019928110647386196	-0.04556617808189276	0.03462509357284119	0.011039424157845963	-0.061180695703023286	0.09759049477875728	-0.15089099128507052	0.0369097547900453	0.0426665421695014	-0.08402817140069528	-0.036372727809415875	0.028435409325354433	-0.11054194819619083	-0.02035639561661646	-0.19524386777661615	0.2003147641320442	-0.05542775528327605	0.15533086790708825	0.19701073526829382	0.05076618075899343	-0.06242700714394956	0.2913796925460416	-0.18002519275380993	-0.19375768504435212	0.07586620612322013	0.2963510444850178	-0.14250126606257724
1	-0.14923043116038093	1.0	0.3619306549787207	-0.5141526895472331	-0.43896615216255147	-0.3280257131853005	-0.09304912269863186	0.1035393387370369	-0.3516795299977951	0.26523576723745423	-0.22699030268381162	-0.04894647279961706	0.07433346342192253	-0.08991977332619436	-0.015096693706768884	-0.22540533542323715	-0.628134105457347	0.29719159654560723	-0.14647590151803896	-0.09325078872089453	0.12019048353831406	0.04418688518383948	-0.18847734445783018	0.15662162476410743	0.022854301852782623	0.159204021528613	-0.35977319416019704	0.10528705481610927	-0.33097107812241144	-0.1928748218553396	-0.4004639182847217	0.0641180431758058	-0.38202385414061496	0.03181085442096112	0.14749994877134884	0.0805651351218948	-0.19491797431364669	-0.08614305240063125
2	-0.20270459638354726	0.3619306549787207	1.0000000000000002	-0.5186877128357774	-0.4884952275498213	-0.427500634665701	-0.1672393973223788	0.6872818574242734	-0.3357084650595141	-0.44192479193912887	-0.16812620226576216	-0.05152033021769424	0.1645862466679142	-0.07414717882025218	-0.10394522553458445	-0.12137827130820211	-0.42820147352022864	0.479119963417376	-0.3081489411946598	-0.10050662233381208	0.17014917111224093	0.14024746772947827	-0.20898118638145058	0.37249836517151935	0.05445693486960518	0.4298389982068345	-0.5033054003120714	0.13267720473531888	-0.5288054412788153	-0.3243568252295744	-0.5135760534260649	-0.3340529449840125	-0.43050685912884046	0.4814726741970092	0.39836342953951753	-0.5415892381775614	-0.6566221395776513	0.3852009443492255
3	0.031221644005820996	-0.5141526895472331	-0.5186877128357774	1.0000000000000002	0.4022123749990026	0.0841919686761256	0.067350308883485	-0.2731172952163465	0.38289250513746936	0.11587740643803193	0.2518703401463713	-0.009029697647876585	-0.20528483755052251	-0.04485665440651866	-0.08645380100226385	0.6975781985061947	0.5022729377259674	-0.4566401867118816	0.1419079481372431	0.025567941163598455	-0.18206345764693208	-0.08759177523375704	0.18547797352886072	-0.19455207853377693	-0.05807584786379521	-0.30200204358129606	0.24985961089014824	-0.16512679703443126	0.20346504239750854	0.10420642370140377	0.41146342194515007	0.10288442773655392	0.12935851631876943	-0.18771755883763325	-0.3441772578689626	0.1547414974087772	0.2466866006932528	0.0616719990912405
4	0.019733442353720057	-0.43896615216255147	-0.4884952275498213	0.4022123749990026	0.9999999999999999	0.050985670892041916	0.071770479025794	-0.4817129746906951	0.26716130575625696	0.23821193466599966	0.12393953016931814	0.020943754447698894	-0.16791382613139758	0.00849605758371619	-0.08876385098761343	0.015302304945308317	0.2763844271990183	0.1453241395031943	0.16818140564211453	0.05934950276695827	-0.1712921836138985	-0.07195921454564064	0.14171965475494297	-0.21473235574957797	0.0046878817680323405	-0.47006916623288836	0.23327071712020483	-0.12355843103424782	0.1909590892222606	0.2034151857951538	0.4426649350235978	-0.16660374982846982	0.10181300952530699	-0.3803066761432735	-0.07224685030871084	0.21240510954478853	0.22642358617028235	0.1522435669374082
5	0.2333788645217643	-0.3280257131853005	-0.427500634665701	0.0841919686761256	0.050985670892041916	0.9999999999999999	0.08499214157270736	-0.4070211349506536	-0.039389966123393134	0.05679181070658101	-0.06857976370271997	-0.0076600810054924	-0.12138360587573425	0.029555698939725143	0.0424586597275058	-0.15244909689775518	0.17419509840475358	-0.34377783365890013	0.12169469208817199	0.0871308081438315	-0.17060813343760237	-0.06922017829493128	0.04925959117295985	-0.2274486607797268	-0.037967022018482295	-0.3704342126124146	0.5787383139327319	-0.13227729715448883	0.8236653008656857	0.46940639896770064	0.08872636169088707	0.18307184237498333	0.8340723375087417	-0.3170947964079734	-0.3918534129304501	0.4011454322058548	0.6870675504732798	-0.29413745482671155
6	0.031856393622310394	-0.09304912269863186	-0.1672393973223788	0.067350308883485	0.071770479025794	0.08499214157270736	0.9999999999999999	-0.16147018470400767	0.022327678136761245	0.07376058752215461	-0.009182745480862363	0.010682509072351815	-0.0472822149089747	0.013634386742937267	0.018393424505559672	-0.030431773660652178	0.06884026225165668	-0.1148320377237538	0.06197719175765554	0.01590454952197545	-0.046629775494846086	-0.02623429713576102	0.04316386813494286	0.028587632627641718	-0.014424415742897012	-0.12292866169092924	0.10122945143200267	-0.040247023553777066	0.13801007315459507	0.05947196432631027	0.09759956553061198	0.038135602947035226	0.05550711054752331	-0.03315922403047563	-0.1347203167774362	0.1423341770127035	0.1402215937393066	-0.06923984654540344
7	-0.21703737823846234	0.1035393387370369	0.6872818574242734	-0.2731172952163465	-0.4817129746906951	-0.4070211349506536	-0.16147018470400767	0.9999999999999998	-0.20311342553671236	-0.5359137580326706	0.03644093067818025	-0.10653684144046897	0.01634936136241831	-0.16200637653803263	-0.13385217259810503	0.11881005421177789	0.030609439046697273	0.19528203607553296	-0.3015254656240613	-0.1109782837924479	0.1132263622531427	0.09735236658197415	-0.18886736755416456	0.2067749285725654	0.02731840085137799	0.5533302559439446	-0.5354165804759594	0.022413309736711257	-0.5353261603914589	-0.3664898094236373	-0.4410938811552868	0.12729535803376307	-0.41762122249806055	0.670705876387279	0.6465360188568365	-0.5589669546930148	-0.6069635082071554	0.40842255460474464
8	-0.017649021519530517	-0.3516795299977951	-0.3357084650595141	0.38289250513746936	0.26716130575625696	-0.039389966123393134	0.022327678136761245	-0.20311342553671236	0.9999999999999999	-0.09267972166105366	0.23135678901688173	-0.05946948204189285	-0.21202027826768252	-0.12820800378241567	-0.1131923698170882	0.26506407182635844	0.28758377292143783	-0.3564424730447882	0.025953250866581	-0.011356257059164038	-0.12941910772611315	-0.05136210368604965	0.12438113999789788	-0.005249933266028189	-0.035241762668266396	0.36804474708586404	0.03787410410662999	-0.13725782301820072	-0.032554695107562745	-0.019129138898838525	0.23628109130450878	-0.08364212079420379	0.03846964613514135	-0.08679272561457341	-0.30896045118004883	-0.04524021833506208	0.0072906902151231795	0.18650684051428804
9	0.0642743997886194	0.26523576723745423	-0.44192479193912887	0.11587740643803193	0.23821193466599966	0.05679181070658101	0.07376058752215461	-0.5359137580326706	-0.09267972166105366	1.0000000000000004	-0.11311149815388921	0.1049081577914784	-0.0623235397642051	0.16222124910287958	0.019584712472614695	-0.267325876384534	-0.047265431511277475	-0.26106905193023305	0.1862011845022004	0.06366864007638477	-0.1511053671074861	-0.08813547303449819	0.05767959107839848	-0.35051210020147805	-0.05424228428130646	-0.5078061647974594	0.33012558407337367	-0.052177871358969355	0.281471262534468	0.33593362096090723	0.23585366499566465	0.28423164380534227	0.07422559181524697	-0.5353135626534916	-0.4611519128927243	0.6862282454362217	0.4751237692386932	-0.33990346994794995
10	-0.044338154602218835	-0.22699030268381162	-0.16812620226576216	0.2518703401463713	0.12393953016931814	-0.06857976370271997	-0.009182745480862363	0.03644093067818025	0.23135678901688173	-0.11311149815388921	1.0000000000000002	-0.0475662974536562	-0.12275815191968267	-0.0941037042414691	-0.08097082221568684	0.1968293617928587	0.23083396210513762	-0.20014455247263468	-0.005825643698058159	-0.01745543352497141	-0.06031448059346278	-0.0265278167180832	0.040496880311433954	-0.05749826895378718	-0.020342046105658936	-0.012377739638035803	-0.03475728516143259	-0.08078573292097017	-0.06891356251659607	-0.06199484011309664	0.11699024930740913	0.04365325679674647	-0.030501667724143804	0.01714898677288882	-0.04890366854890301	-0.08499865289737238	-0.05590698229400078	0.14132598612560385
11	0.0019928110647386196	-0.04894647279961706	-0.05152033021769424	-0.009029697647876585	0.020943754447698894	-0.0076600810054924	0.010682509072351815	-0.10653684144046897	-0.05946948204189285	0.1049081577914784	-0.0475662974536562	1.0000000000000004	0.0100418475507219	0.05319209617530046	0.005196778720143001	-0.08521956057814564	-0.042171700977884224	-0.01587622958131291	0.009462303240841267	0.01214782723405866	-0.017575221598432753	-0.014246582628637611	-4.782245325400084e-05	-0.08845760623537313	-0.009219565819653068	-0.08633824114698276	0.05738307074373852	0.005220394302361637	0.049044686800262464	0.013383621496298863	0.021243608276285242	-0.016516421067559163	-0.011169449705217594	-0.11182328604380337	-0.0781571046365579	0.05879046503272152	0.011885776470666725	-0.1150786366109239
12	-0.04556617808189276	0.07433346342192253	0.1645862466679142	-0.20528483755052251	-0.16791382613139758	-0.12138360587573425	-0.0472822149089747	0.01634936136241831	-0.21202027826768252	-0.0623235397642051	-0.12275815191968267	0.0100418475507219	1.0000000000000004	0.03472808483005078	-0.03624434250934161	-0.16452909005476044	-0.2844025217403985	0.15532610811647576	0.04967378582232776	-0.0069253185457109085	0.032548495331192175	0.013187554801030964	-0.03933788092175643	-0.09273413779704963	0.00974741744155417	0.03715724721652073	-0.11419965111328317	0.04697555788007318	-0.11762990986556818	-0.09045717237076406	0.5640016212614888	-0.16981485996522316	-0.12020188665357233	-0.06809490881181396	0.06343974430067828	-0.138480481196933	-0.1662166162844075	-0.14459722123284668
13	0.03462509357284119	-0.08991977332619436	-0.07414717882025218	-0.04485665440651866	0.00849605758371619	0.029555698939725143	0.013634386742937267	-0.16200637653803263	-0.12820800378241567	0.16222124910287958	-0.0941037042414691	0.05319209617530046	0.03472808483005078	0.9999999999999996	-0.007770532605060887	-0.16619793545067918	-0.11146419793599102	-0.014546254279051462	0.006210518434387196	0.04105307764109939	-0.041467706988079535	-0.02060252582769991	-0.005256746499771258	-0.1794222536342763	-0.0122035542560752	-0.13813046677520444	0.07871886750309856	0.0037058100049398696	0.08661175149830268	0.08240601964698427	0.010956231585607832	-0.0587709492257436	0.023300086753429608	-0.18493213681247447	-0.1139549798141847	0.08289143654867204	0.055901546384855255	-0.2161274065227464
14	0.011039424157845963	-0.015096693706768884	-0.10394522553458445	-0.08645380100226385	-0.08876385098761343	0.0424586597275058	0.018393424505559672	-0.13385217259810503	-0.1131923698170882	0.019584712472614695	-0.08097082221568684	0.005196778720143001	-0.03624434250934161	-0.007770532605060887	1.0	-0.0784714201337393	-0.05575551515635506	-0.06553008746776803	0.021394275709552234	-0.025141313585602943	-0.02556417921868617	-0.03167996711840038	-0.03918337674074095	-0.12820048173967638	-0.02193921656797116	-0.13658396227234743	0.10128032131233318	-0.006022702371908657	0.12834412497914277	-0.04196571702366571	-0.03795638162897225	0.1473384529960514	-0.003974339658850721	-0.1913314486890102	-0.08496459669991731	0.17880947243930118	0.027565049248833066	-0.13111424734421928
